race_id,athlete_id,sex,age,height,weight,reaction_time,lane,temperature,humidity,wind_speed,wind_direction,altitude,track_condition,season,sprint_time
R076,A0253,female,24.7,171.7,63.8,0.182,3,31.4,70.0,-0.97,south,400,dry,summer,11.696
R076,A0215,female,23.6,155.2,61.5,0.19,1,27.9,43.6,-1.33,west,0,dry,summer,11.157
R076,A0275,male,22.2,183.1,78.4,0.177,2,26.0,39.1,-0.02,east,50,dry,summer,10.238
R076,A0250,female,19.0,165.6,54.5,0.2,5,27.5,71.4,0.66,south,50,dry,summer,11.358
R076,A0234,male,23.3,174.4,74.9,0.164,4,27.0,65.3,0.09,north,400,dry,summer,10.284
R076,A0014,male,23.0,182.5,71.7,0.167,2,29.3,57.6,-0.51,north,200,dry,summer,10.403
R076,A0094,male,20.4,172.4,80.4,0.153,8,17.4,86.5,1.37,ne,1600,dry,autumn,10.117
R076,A0174,male,25.9,182.0,70.2,0.168,2,19.0,53.5,-0.12,ne,100,dry,autumn,10.174
R076,A0203,male,28.5,177.6,73.3,0.161,4,29.5,45.7,-0.58,west,50,dry,summer,9.924
R076,A0027,male,25.3,177.2,81.4,0.12,7,29.6,44.5,-0.7,sw,800,dry,summer,10.157
R076,A0002,female,19.4,170.3,58.8,0.173,7,18.2,53.2,-0.12,ne,0,wet,spring,11.308
R076,A0091,male,21.5,180.7,73.9,0.181,8,30.2,89.7,-0.22,sw,1600,synthetic,summer,10.157
R076,A0105,female,25.5,176.4,55.4,0.195,2,23.9,86.6,-0.13,north,0,synthetic,summer,11.304
R076,A0096,male,26.4,181.9,82.7,0.15,6,21.7,66.2,-0.52,south,0,dry,autumn,10.288
R076,A0047,male,24.2,179.9,70.6,0.173,3,26.6,80.0,0.11,west,200,dry,autumn,10.083
R076,A0038,male,24.4,190.1,77.2,0.171,2,16.8,55.9,0.75,se,400,dry,autumn,10.193
R076,A0005,male,18.0,187.8,73.8,0.176,7,28.9,49.2,0.65,north,50,synthetic,summer,10.183
R076,A0285,male,25.5,192.0,76.7,0.178,4,21.3,75.4,1.36,east,800,synthetic,autumn,10.068
R076,A0065,male,26.7,179.2,85.3,0.177,5,29.0,73.0,-0.03,south,400,synthetic,summer,10.167
R076,A0068,female,24.1,174.8,60.1,0.174,3,17.3,47.8,-0.28,nw,200,dry,autumn,11.287
R076,A0003,female,21.0,166.8,63.2,0.168,3,27.6,77.2,-0.61,south,800,dry,summer,11.518
R076,A0148,male,21.6,183.8,70.9,0.165,8,28.0,53.1,2.1,west,1200,dry,summer,9.906
R076,A0169,male,19.2,187.0,74.1,0.193,1,23.8,72.2,0.69,sw,1200,wet,spring,10.392
R076,A0261,female,23.8,178.1,64.8,0.17,4,29.4,86.6,-0.59,sw,50,dry,summer,11.41
R076,A0027,male,25.3,177.2,81.4,0.162,3,20.0,55.7,-0.4,se,400,dry,spring,10.154
R076,A0050,male,26.0,177.3,73.1,0.156,3,24.8,67.5,-1.38,ne,0,dry,summer,10.27
R076,A0226,male,20.9,185.9,81.6,0.183,6,18.6,60.0,1.54,ne,0,dry,autumn,9.952
R076,A0095,female,20.0,168.2,55.6,0.164,8,22.1,58.2,-0.27,east,0,wet,spring,11.467
R076,A0143,male,30.5,177.8,77.3,0.148,7,20.7,75.7,-0.82,sw,50,dry,spring,9.99
R076,A0032,male,20.9,189.0,70.7,0.172,3,19.0,65.4,-0.41,ne,50,synthetic,spring,10.081
R076,A0150,male,22.2,182.1,80.7,0.174,2,29.6,62.0,0.94,east,0,synthetic,summer,9.948
R076,A0148,male,21.6,183.8,70.9,0.168,7,19.3,86.9,-0.09,north,50,wet,spring,10.243
R076,A0299,female,19.0,169.5,63.2,0.145,1,14.5,54.2,-0.99,north,200,dry,spring,11.473
R076,A0163,female,24.8,168.4,59.6,0.19,2,21.1,68.8,-0.83,nw,0,wet,autumn,11.086
R076,A0226,male,20.9,185.9,81.6,0.145,1,18.4,37.8,1.04,se,0,dry,autumn,9.92
R076,A0135,female,22.2,167.4,64.1,0.138,8,17.8,49.1,2.46,south,200,dry,autumn,10.877
R076,A0195,male,21.1,180.2,72.8,0.183,5,20.7,61.2,2.5,south,800,wet,spring,10.214
R076,A0244,male,23.3,177.5,73.4,0.178,3,16.5,38.6,-0.96,east,50,dry,spring,9.998
R076,A0289,male,19.0,185.5,77.6,0.185,4,22.0,89.6,-1.6,sw,800,wet,autumn,10.336
R077,A0292,male,25.7,174.3,78.1,0.184,8,22.8,36.9,-0.46,se,0,dry,spring,10.49
R077,A0213,female,24.6,172.7,62.5,0.214,8,14.7,71.1,-0.85,north,0,dry,spring,12.078
R077,A0299,female,19.0,169.5,63.2,0.159,5,29.3,46.7,-0.0,north,0,dry,summer,11.39
R077,A0081,female,23.8,164.4,66.4,0.14,8,18.8,82.7,0.16,south,0,synthetic,summer,11.009
R077,A0086,male,23.1,180.9,78.2,0.183,7,21.9,44.7,-2.39,west,100,synthetic,spring,10.029
R077,A0064,male,21.9,183.2,85.0,0.178,3,29.0,51.7,-2.06,sw,800,heavy,summer,10.263
R077,A0037,male,22.7,183.3,69.0,0.146,4,23.8,88.3,-0.65,west,50,dry,summer,10.503
R077,A0048,male,22.8,185.9,72.8,0.202,6,24.2,66.4,0.06,south,1600,synthetic,summer,9.947
R077,A0243,female,24.9,175.4,59.9,0.148,4,13.2,54.6,-0.32,south,100,synthetic,autumn,11.986
R077,A0296,male,24.1,176.2,79.0,0.191,2,29.0,86.9,-0.02,north,50,dry,summer,10.094
R077,A0240,male,18.0,182.4,73.2,0.193,1,22.4,66.5,2.13,south,50,wet,spring,9.944
R077,A0255,male,22.1,185.2,72.7,0.128,6,27.8,52.3,-0.46,west,50,dry,summer,10.274
R077,A0267,female,23.1,174.0,59.3,0.151,8,23.1,59.7,0.36,sw,50,dry,autumn,11.575
R077,A0180,male,20.6,181.0,67.2,0.192,6,32.2,52.4,-0.48,west,50,synthetic,summer,10.31
R077,A0028,male,26.3,183.2,78.4,0.17,6,22.1,37.8,-0.47,east,0,dry,autumn,10.111
R077,A0266,female,25.0,163.1,56.5,0.165,6,27.8,86.9,0.38,west,0,wet,summer,11.434
R077,A0136,male,24.0,189.0,77.6,0.176,1,15.9,54.9,0.04,west,50,dry,spring,9.863
R077,A0224,male,21.6,176.6,73.5,0.176,3,16.5,35.3,0.83,east,100,dry,autumn,10.067
R077,A0213,female,24.6,172.7,62.5,0.194,8,13.9,63.9,-0.74,west,400,dry,autumn,12.012
R077,A0130,male,28.6,186.6,71.3,0.18,6,19.1,59.5,-0.39,nw,100,dry,spring,10.122
R077,A0113,female,22.3,164.8,60.6,0.172,8,18.6,73.2,-0.22,south,100,synthetic,spring,11.194
R077,A0108,female,19.1,176.1,59.2,0.17,6,22.9,70.7,-0.19,west,200,heavy,spring,10.927
R077,A0268,female,23.1,164.7,57.0,0.193,7,25.5,71.0,0.41,nw,800,dry,summer,11.117
R077,A0230,female,23.4,170.9,61.1,0.147,6,21.0,89.4,0.9,se,1600,wet,spring,11.268
R077,A0040,male,19.7,176.0,72.0,0.179,4,17.8,38.8,0.68,ne,100,dry,spring,10.278
R077,A0226,male,20.9,185.9,81.6,0.159,5,22.8,69.0,-0.79,south,400,heavy,spring,10.098
R077,A0100,male,21.3,189.4,66.2,0.172,2,18.8,39.7,0.64,se,0,dry,autumn,10.084
R077,A0137,male,24.3,179.8,67.2,0.152,3,19.2,52.3,-0.36,west,200,dry,spring,9.986
R077,A0206,male,19.9,172.7,77.1,0.155,2,20.9,50.1,0.69,sw,0,wet,spring,9.914
R077,A0279,female,22.4,174.6,53.6,0.158,3,20.9,59.3,0.16,se,200,dry,spring,11.387
R077,A0168,male,27.7,182.9,71.4,0.158,6,17.9,41.7,1.49,ne,400,wet,spring,10.094
R077,A0155,female,22.3,158.8,56.8,0.154,4,21.1,73.0,0.15,west,0,dry,autumn,11.093
R077,A0085,male,26.0,183.0,82.6,0.141,7,18.9,60.4,0.75,sw,1200,synthetic,autumn,9.856
R077,A0034,female,21.8,180.2,56.6,0.18,3,25.1,56.3,2.15,south,0,synthetic,summer,11.493
R077,A0079,male,23.3,178.5,69.3,0.172,6,17.8,41.2,0.95,east,200,dry,spring,9.877
R077,A0106,male,23.0,183.5,72.3,0.163,3,31.9,84.6,0.36,se,1200,dry,summer,10.385
R077,A0152,male,22.4,179.8,75.3,0.14,1,19.9,49.2,0.73,ne,0,dry,autumn,10.288
R077,A0113,female,22.3,164.8,60.6,0.133,1,31.3,78.2,0.91,west,0,dry,summer,11.17
R077,A0211,male,18.0,185.4,74.6,0.144,5,21.5,75.8,0.36,south,100,synthetic,spring,10.4
R077,A0156,male,29.6,184.4,73.2,0.187,3,20.7,35.4,1.1,west,100,heavy,spring,10.012
R078,A0107,male,25.2,181.2,69.2,0.175,2,25.3,41.3,-0.81,east,50,synthetic,summer,9.939
R078,A0157,female,25.1,162.5,58.1,0.154,7,27.9,41.0,-1.37,ne,0,dry,summer,11.409
R078,A0149,male,21.5,183.9,76.0,0.161,1,19.2,41.1,0.24,se,800,dry,autumn,9.987
R078,A0264,male,25.6,179.6,84.7,0.18,2,17.2,74.6,0.83,ne,400,synthetic,spring,10.187
R078,A0011,male,25.5,174.4,75.9,0.181,2,20.3,67.7,0.92,se,800,dry,spring,9.839
R078,A0106,male,23.0,183.5,72.3,0.159,1,19.4,63.3,-0.74,sw,800,synthetic,autumn,10.385
R078,A0091,male,21.5,180.7,73.9,0.137,2,18.0,40.7,-0.4,se,800,dry,spring,10.067
R078,A0109,male,21.5,173.6,74.9,0.195,8,26.8,83.1,0.58,north,200,dry,summer,10.165
R078,A0028,male,26.3,183.2,78.4,0.156,5,24.1,48.1,-0.81,sw,100,heavy,summer,10.273
R078,A0011,male,25.5,174.4,75.9,0.177,6,22.5,71.9,1.9,north,200,synthetic,autumn,9.802
R078,A0297,female,21.7,166.9,60.8,0.167,6,24.9,75.1,-0.29,west,800,synthetic,summer,11.137
R078,A0092,female,27.0,170.1,57.4,0.191,8,19.6,84.0,-1.94,south,0,synthetic,autumn,11.515
R078,A0012,female,27.3,168.6,64.6,0.184,3,18.3,45.8,0.22,se,0,dry,autumn,11.156
R078,A0277,female,26.8,166.4,62.6,0.188,5,24.1,77.7,0.13,south,200,dry,summer,11.499
R078,A0015,male,22.6,181.4,72.4,0.204,6,22.3,39.3,-2.5,south,50,dry,spring,10.308
R078,A0148,male,21.6,183.8,70.9,0.169,4,18.3,85.3,0.82,east,1600,dry,spring,10.016
R078,A0045,male,24.6,177.4,74.4,0.183,8,22.4,69.5,0.09,se,50,wet,summer,10.309
R078,A0080,male,27.3,181.1,74.0,0.199,1,30.0,74.8,-0.36,nw,0,dry,summer,10.206
R078,A0172,male,24.1,176.8,71.0,0.171,4,33.0,64.3,0.21,ne,200,dry,summer,9.927
R078,A0087,female,24.4,163.8,59.2,0.19,8,21.6,55.7,0.94,west,50,heavy,summer,11.433
R078,A0212,female,23.1,174.0,58.6,0.181,6,23.7,67.5,-1.21,sw,0,dry,autumn,11.255
R078,A0248,female,24.9,177.1,61.6,0.181,2,23.0,63.1,0.24,north,100,dry,spring,11.716
R078,A0064,male,21.9,183.2,85.0,0.163,5,28.7,37.7,1.8,south,200,dry,summer,9.914
R078,A0240,male,18.0,182.4,73.2,0.163,7,23.8,63.1,0.29,ne,0,dry,spring,9.984
R078,A0191,male,23.3,179.9,79.6,0.176,1,22.0,72.5,0.73,north,400,dry,autumn,10.196
R078,A0096,male,26.4,181.9,82.7,0.209,4,18.3,86.0,0.7,se,100,dry,autumn,10.311
R078,A0081,female,23.8,164.4,66.4,0.202,2,19.3,81.4,0.78,south,0,dry,spring,10.98
R078,A0287,male,24.3,181.0,78.5,0.144,4,28.1,43.6,0.42,south,1200,dry,summer,9.847
R078,A0199,female,23.6,175.7,55.1,0.167,5,27.3,64.7,0.13,nw,800,wet,summer,11.405
R078,A0060,male,22.5,182.5,87.8,0.158,7,24.2,60.3,-2.5,ne,50,dry,summer,10.316
R078,A0279,female,22.4,174.6,53.6,0.181,6,18.1,61.6,0.73,se,800,dry,autumn,11.36
R078,A0158,female,24.3,157.2,59.9,0.171,7,31.0,87.3,0.41,ne,50,dry,summer,10.944
R078,A0076,female,19.3,164.7,62.0,0.176,4,24.7,59.0,-0.35,east,0,wet,summer,11.596
R078,A0247,male,33.2,187.5,80.0,0.177,5,33.2,52.9,-0.56,nw,1600,dry,summer,10.274
R078,A0243,female,24.9,175.4,59.9,0.15,2,20.6,69.8,0.24,sw,0,synthetic,autumn,11.872
R078,A0231,female,30.7,168.6,62.1,0.151,8,29.4,70.3,-0.69,south,800,wet,summer,11.176
R078,A0209,male,25.2,188.4,75.1,0.187,6,28.1,65.8,1.5,north,400,synthetic,summer,10.026
R078,A0247,male,33.2,187.5,80.0,0.163,6,20.8,86.0,-1.03,se,200,heavy,autumn,10.399
R078,A0152,male,22.4,179.8,75.3,0.154,7,20.9,87.4,-0.99,west,200,dry,autumn,10.478
R078,A0188,male,24.2,182.1,80.7,0.184,2,21.9,42.4,0.88,sw,100,dry,summer,10.014
R079,A0160,female,26.5,180.5,60.0,0.199,5,25.3,58.4,0.79,north,200,dry,summer,11.039
R079,A0060,male,22.5,182.5,87.8,0.202,5,18.7,57.0,0.9,se,50,dry,spring,10.111
R079,A0059,male,23.4,184.1,72.2,0.138,5,20.1,57.5,1.18,nw,400,dry,spring,10.023
R079,A0038,male,24.4,190.1,77.2,0.177,1,23.6,36.8,-1.7,south,0,dry,autumn,10.399
R079,A0135,female,22.2,167.4,64.1,0.162,6,13.2,59.6,0.17,east,50,dry,spring,11.115
R079,A0135,female,22.2,167.4,64.1,0.151,4,22.0,50.5,-1.19,se,0,dry,spring,11.051
R079,A0036,female,20.0,170.8,59.3,0.184,2,17.1,83.3,1.6,se,100,heavy,autumn,10.845
R079,A0021,female,26.5,164.8,57.4,0.179,2,22.7,65.6,-0.11,ne,800,dry,autumn,11.418
R079,A0036,female,20.0,170.8,59.3,0.208,1,29.8,52.8,-0.31,se,400,synthetic,summer,10.874
R079,A0259,male,24.0,179.6,77.9,0.153,5,19.1,66.3,0.27,west,0,heavy,autumn,10.423
R079,A0170,male,22.2,184.6,81.9,0.157,3,29.5,61.4,1.04,east,50,wet,summer,10.092
R079,A0043,male,21.1,179.8,71.1,0.2,3,28.8,37.1,1.07,west,50,dry,summer,9.946
R079,A0284,male,26.3,181.8,74.5,0.161,5,19.4,66.6,0.43,nw,50,wet,spring,10.208
R079,A0081,female,23.8,164.4,66.4,0.159,6,18.9,85.8,1.29,north,400,dry,autumn,10.926
R079,A0098,male,25.9,179.7,69.4,0.19,3,16.1,80.5,-1.15,nw,1600,dry,spring,10.3
R079,A0001,male,24.1,175.0,79.3,0.19,7,20.3,65.9,1.3,east,200,wet,autumn,10.17
R079,A0253,female,24.7,171.7,63.8,0.197,7,25.8,57.7,-0.17,south,50,dry,summer,11.706
R079,A0238,male,22.3,181.7,77.7,0.134,7,15.2,35.1,0.42,sw,800,wet,spring,10.075
R079,A0022,male,27.1,185.9,88.0,0.19,4,15.4,49.1,-1.58,nw,800,synthetic,autumn,10.073
R079,A0176,male,23.6,183.2,83.1,0.171,2,23.0,57.2,0.44,west,1600,synthetic,autumn,9.95
R079,A0096,male,26.4,181.9,82.7,0.162,8,16.8,61.0,0.99,south,0,synthetic,autumn,10.253
R079,A0257,female,22.8,168.2,57.4,0.156,3,12.0,84.8,0.42,west,1600,synthetic,autumn,11.036
R079,A0087,female,24.4,163.8,59.2,0.147,4,20.1,83.0,-1.07,west,800,dry,spring,11.404
R079,A0074,female,28.6,168.2,53.7,0.153,2,21.7,46.6,0.31,south,800,wet,spring,11.602
R079,A0132,male,25.2,183.5,79.4,0.144,1,23.4,47.1,1.64,east,50,synthetic,spring,10.158
R079,A0063,female,26.1,160.0,60.9,0.149,3,22.0,74.5,1.36,west,0,heavy,spring,11.206
R079,A0167,male,23.7,177.1,75.1,0.213,2,23.3,89.5,0.86,north,200,synthetic,autumn,9.934
R079,A0204,female,24.4,166.3,54.0,0.163,3,26.1,87.9,0.08,east,400,dry,summer,11.29
R079,A0024,male,22.5,177.1,66.2,0.18,2,28.3,62.5,0.76,se,200,wet,summer,9.953
R079,A0077,female,18.0,161.0,53.7,0.201,4,18.8,53.4,-0.27,east,1600,dry,autumn,11.444
R079,A0164,male,22.6,178.6,70.0,0.16,8,25.4,73.5,0.37,nw,0,synthetic,autumn,9.874
R079,A0018,male,25.2,177.3,75.1,0.135,8,16.9,59.1,0.4,nw,0,dry,autumn,10.043
R079,A0122,female,19.7,169.9,63.7,0.218,4,16.8,61.0,0.49,nw,50,synthetic,autumn,11.034
R079,A0292,male,25.7,174.3,78.1,0.166,4,17.2,43.9,-0.23,sw,1600,dry,autumn,10.381
R079,A0149,male,21.5,183.9,76.0,0.186,2,19.7,79.2,0.78,north,800,synthetic,spring,9.979
R079,A0057,male,24.8,183.0,67.4,0.148,7,19.6,53.9,-1.2,ne,200,dry,spring,10.038
R079,A0130,male,28.6,186.6,71.3,0.136,1,19.5,43.6,1.19,ne,800,dry,autumn,9.97
R079,A0270,male,29.7,165.5,77.4,0.143,5,15.8,76.9,-1.65,nw,200,dry,autumn,9.982
R079,A0076,female,19.3,164.7,62.0,0.17,3,29.2,50.2,0.57,sw,800,synthetic,summer,11.376
R079,A0282,male,21.3,182.5,79.2,0.143,5,17.1,35.4,-1.64,sw,200,dry,spring,10.262
R080,A0031,female,25.6,161.1,60.3,0.171,2,21.0,35.8,-0.88,south,0,synthetic,autumn,10.918
R080,A0037,male,22.7,183.3,69.0,0.135,7,23.1,70.1,0.87,west,0,dry,spring,10.248
R080,A0256,male,20.8,181.2,76.0,0.185,3,22.0,53.2,-0.27,south,50,synthetic,spring,10.008
R080,A0083,male,27.9,179.5,74.6,0.182,4,19.3,87.8,-0.88,south,200,synthetic,autumn,10.249
R080,A0024,male,22.5,177.1,66.2,0.142,2,26.6,75.4,0.12,sw,800,dry,summer,9.879
R080,A0136,male,24.0,189.0,77.6,0.172,8,19.3,59.9,0.8,ne,50,dry,autumn,9.815
R080,A0259,male,24.0,179.6,77.9,0.183,3,20.6,38.4,-0.82,se,0,dry,spring,10.474
R080,A0003,female,21.0,166.8,63.2,0.194,3,20.4,38.3,0.46,sw,400,synthetic,spring,11.491
R080,A0236,female,28.3,163.3,59.4,0.159,6,25.4,61.2,0.02,east,1200,dry,summer,11.383
R080,A0295,male,19.1,181.5,72.3,0.167,6,14.8,67.7,-0.4,north,0,dry,spring,9.914
R080,A0095,female,20.0,168.2,55.6,0.156,1,21.0,44.6,0.23,ne,200,wet,spring,11.441
R080,A0028,male,26.3,183.2,78.4,0.156,6,17.9,43.2,-0.6,sw,200,synthetic,spring,10.089
R080,A0101,male,24.2,172.8,76.6,0.168,5,18.8,67.0,0.91,south,200,dry,spring,10.111
R080,A0037,male,22.7,183.3,69.0,0.191,2,18.2,89.2,0.29,west,200,dry,autumn,10.384
R080,A0048,male,22.8,185.9,72.8,0.183,7,18.6,47.4,-1.34,ne,400,heavy,autumn,10.184
R080,A0070,female,20.2,165.9,59.8,0.178,4,21.4,57.3,-2.11,east,200,wet,summer,11.52
R080,A0008,female,21.3,171.5,66.8,0.176,8,25.4,74.4,-0.87,north,800,heavy,summer,11.26
R080,A0102,female,21.7,180.9,61.1,0.167,3,19.2,47.8,-0.32,se,0,dry,autumn,11.298
R080,A0041,male,27.5,173.1,74.3,0.212,5,18.5,55.6,0.9,sw,200,dry,autumn,10.048
R080,A0284,male,26.3,181.8,74.5,0.143,8,26.4,52.4,0.87,east,100,dry,summer,10.143
R080,A0088,female,23.7,178.7,56.1,0.172,7,22.0,41.8,0.67,north,1200,dry,autumn,10.795
R080,A0168,male,27.7,182.9,71.4,0.12,7,14.6,81.4,-0.44,east,800,synthetic,autumn,10.174
R080,A0277,female,26.8,166.4,62.6,0.181,1,26.0,87.3,-1.45,north,200,synthetic,summer,11.667
R080,A0202,male,26.2,183.2,80.1,0.159,8,16.9,43.0,0.7,west,0,dry,spring,10.307
R080,A0203,male,28.5,177.6,73.3,0.192,5,14.9,38.2,-0.01,south,400,synthetic,autumn,9.846
R080,A0047,male,24.2,179.9,70.6,0.182,7,23.6,65.4,-0.16,se,400,synthetic,summer,10.042
R080,A0196,male,26.1,180.6,81.4,0.145,5,19.9,87.0,1.32,south,50,dry,spring,9.846
R080,A0225,male,23.7,179.9,75.8,0.17,2,13.0,64.4,0.2,east,50,synthetic,autumn,10.305
R080,A0086,male,23.1,180.9,78.2,0.171,7,26.5,78.9,-0.16,south,0,wet,summer,9.978
R080,A0246,female,22.3,173.2,63.8,0.179,2,27.9,66.3,-0.54,ne,400,wet,summer,11.638
R080,A0030,male,23.8,172.4,68.9,0.17,4,16.7,68.2,0.71,west,200,wet,spring,10.089
R080,A0095,female,20.0,168.2,55.6,0.155,2,27.8,66.8,-0.34,ne,800,synthetic,summer,11.413
R080,A0007,male,22.0,184.9,77.5,0.175,8,25.1,71.7,-0.4,north,200,dry,spring,10.15
R080,A0190,male,29.3,177.1,67.8,0.151,3,17.8,68.6,1.32,ne,400,synthetic,spring,9.795
R080,A0262,female,19.2,168.7,62.8,0.198,6,18.3,49.9,-1.27,east,100,dry,autumn,11.39
R080,A0184,female,26.3,161.4,57.8,0.183,6,19.6,59.7,-1.2,se,50,dry,autumn,11.475
R080,A0013,female,18.0,167.1,56.3,0.138,5,30.2,79.3,0.29,north,50,synthetic,summer,10.768
R080,A0094,male,20.4,172.4,80.4,0.134,2,25.1,56.0,-0.13,nw,100,synthetic,summer,10.179
R080,A0050,male,26.0,177.3,73.1,0.181,5,21.2,62.8,-1.26,sw,0,dry,spring,10.31
R080,A0243,female,24.9,175.4,59.9,0.139,5,22.6,44.3,-0.19,ne,100,synthetic,summer,11.903
R081,A0181,male,19.4,190.4,79.4,0.152,6,17.6,87.4,0.67,se,400,dry,autumn,10.222
R081,A0051,female,24.9,172.6,54.0,0.194,6,17.0,68.1,-1.7,nw,1600,dry,autumn,11.423
R081,A0163,female,24.8,168.4,59.6,0.143,1,22.1,51.9,-0.37,south,0,synthetic,spring,10.994
R081,A0017,male,29.3,176.8,81.2,0.151,7,14.1,80.8,0.34,sw,0,dry,autumn,10.049
R081,A0119,female,28.5,169.7,57.4,0.171,1,24.3,74.2,-0.31,east,800,dry,spring,11.098
R081,A0104,male,23.6,177.5,67.0,0.155,8,23.2,36.1,-2.22,west,1200,wet,spring,10.125
R081,A0224,male,21.6,176.6,73.5,0.178,3,21.8,73.7,-0.4,east,1200,synthetic,autumn,10.113
R081,A0009,female,25.5,166.5,59.6,0.147,3,18.0,61.9,0.44,ne,200,wet,autumn,11.458
R081,A0097,male,25.9,187.8,72.6,0.169,4,24.2,39.1,-0.0,west,200,dry,summer,10.149
R081,A0290,male,25.6,185.9,73.7,0.187,1,24.7,50.0,-0.49,west,400,dry,spring,10.324
R081,A0100,male,21.3,189.4,66.2,0.172,7,24.3,56.2,-0.5,se,200,wet,summer,10.181
R081,A0035,female,18.0,174.9,68.7,0.169,6,26.0,60.1,1.01,nw,0,dry,summer,11.108
R081,A0294,male,18.6,174.3,80.4,0.154,1,18.2,37.2,-0.15,south,800,dry,spring,10.26
R081,A0222,male,25.5,181.3,73.2,0.17,8,15.2,79.0,-0.83,north,200,dry,spring,10.227
R081,A0294,male,18.6,174.3,80.4,0.135,6,22.6,86.2,0.16,south,1600,synthetic,spring,10.064
R081,A0277,female,26.8,166.4,62.6,0.158,2,21.0,87.7,-0.13,east,800,dry,spring,11.524
R081,A0124,male,21.0,185.6,76.8,0.148,2,14.3,55.3,-0.11,se,400,dry,autumn,10.016
R081,A0141,female,22.0,162.5,58.8,0.13,5,22.2,44.0,-0.13,sw,0,synthetic,spring,10.997
R081,A0035,female,18.0,174.9,68.7,0.174,3,24.6,88.4,-0.39,east,50,wet,spring,11.315
R081,A0166,female,19.2,166.5,66.4,0.162,5,27.6,59.8,0.13,east,200,synthetic,summer,11.183
R081,A0081,female,23.8,164.4,66.4,0.151,3,23.0,47.7,0.28,nw,0,dry,summer,10.964
R081,A0070,female,20.2,165.9,59.8,0.181,4,15.3,38.8,-0.29,north,400,synthetic,spring,11.368
R081,A0016,male,22.0,192.3,77.9,0.173,8,21.4,37.6,1.02,south,100,synthetic,autumn,10.005
R081,A0143,male,30.5,177.8,77.3,0.152,4,19.6,72.7,0.0,se,50,synthetic,autumn,9.858
R081,A0104,male,23.6,177.5,67.0,0.169,2,16.2,82.1,0.2,ne,1600,heavy,spring,10.043
R081,A0263,male,28.6,183.7,75.6,0.148,2,31.9,51.0,-0.01,north,0,synthetic,summer,9.973
R081,A0111,male,24.7,183.3,83.3,0.166,8,18.4,41.0,0.87,ne,200,dry,spring,10.135
R081,A0129,male,25.6,183.2,74.9,0.151,5,18.2,64.5,-0.23,se,0,dry,spring,9.864
R081,A0236,female,28.3,163.3,59.4,0.144,2,18.0,86.5,-0.87,se,200,wet,autumn,11.63
R081,A0074,female,28.6,168.2,53.7,0.17,3,18.7,69.4,-0.32,ne,100,dry,spring,11.659
R081,A0163,female,24.8,168.4,59.6,0.163,3,24.3,36.1,-0.55,se,100,dry,summer,10.96
R081,A0234,male,23.3,174.4,74.9,0.185,3,27.8,67.5,0.27,west,400,dry,summer,10.296
R081,A0272,female,21.6,171.6,58.8,0.172,5,19.2,52.4,-0.86,se,200,wet,autumn,11.089
R081,A0149,male,21.5,183.9,76.0,0.168,8,19.8,75.6,0.92,se,50,dry,spring,9.933
R081,A0063,female,26.1,160.0,60.9,0.182,8,26.3,35.2,1.22,north,50,dry,summer,11.234
R081,A0009,female,25.5,166.5,59.6,0.21,2,24.0,48.0,-0.75,ne,400,synthetic,spring,11.495
R081,A0198,female,20.7,171.0,67.8,0.169,5,25.6,44.2,0.45,north,1600,dry,summer,10.941
R081,A0183,female,22.9,168.1,52.8,0.15,1,24.7,80.7,0.12,east,100,dry,summer,11.334
R081,A0219,female,20.2,162.1,52.9,0.184,2,19.9,73.1,-0.95,west,0,synthetic,autumn,10.915
R081,A0139,male,24.1,180.6,79.0,0.141,4,27.2,51.8,0.68,south,200,dry,summer,10.205
R082,A0169,male,19.2,187.0,74.1,0.202,5,25.1,58.1,0.72,north,100,wet,summer,10.446
R082,A0250,female,19.0,165.6,54.5,0.162,2,23.1,60.7,1.39,north,0,wet,summer,11.358
R082,A0290,male,25.6,185.9,73.7,0.194,5,18.7,51.6,0.12,south,0,wet,autumn,10.297
R082,A0204,female,24.4,166.3,54.0,0.172,6,25.4,59.3,0.29,north,50,wet,spring,11.22
R082,A0217,male,22.5,187.4,80.9,0.142,2,21.3,69.7,0.04,sw,100,dry,spring,10.013
R082,A0164,male,22.6,178.6,70.0,0.179,2,15.4,36.1,-1.61,west,0,dry,autumn,10.122
R082,A0096,male,26.4,181.9,82.7,0.162,8,28.2,80.0,0.07,sw,50,dry,summer,10.418
R082,A0190,male,29.3,177.1,67.8,0.181,3,30.4,81.2,1.5,east,200,dry,summer,9.97
R082,A0270,male,29.7,165.5,77.4,0.156,5,25.6,46.4,0.07,south,200,dry,spring,9.863
R082,A0161,male,20.0,178.8,77.2,0.15,3,18.0,55.4,-0.85,ne,0,dry,spring,10.528
R082,A0199,female,23.6,175.7,55.1,0.151,3,29.3,48.8,0.91,sw,800,dry,summer,11.354
R082,A0256,male,20.8,181.2,76.0,0.12,6,20.6,54.6,2.22,ne,50,dry,autumn,9.811
R082,A0108,female,19.1,176.1,59.2,0.198,4,13.5,83.0,0.15,east,800,dry,autumn,10.981
R082,A0278,female,20.3,166.7,63.8,0.216,3,24.0,71.5,-0.22,east,100,dry,spring,11.636
R082,A0034,female,21.8,180.2,56.6,0.122,6,26.6,72.9,-1.83,sw,100,synthetic,summer,11.716
